"Metastates","Degree.Centrality","Indegree.Centrality","Outdegree.Centrality","Betweenness.Centrality","Closeness.Centrality","Source.Hub.Ratio","dataset","mlt"
"MW",8,4,4,8.83333333333333,0.0169491525423729,0.5,"locrisk260.1","PhyML"
"NG",2,2,0,0,0.0140845070422535,0,"locrisk260.1","PhyML"
"NP",2,1,1,0,0.0111111111111111,0.5,"locrisk260.1","PhyML"
"PK",1,1,0,0,0.0111111111111111,0,"locrisk260.1","PhyML"
"SE",11,3,8,47.1666666666667,0.0192307692307692,0.727272727272727,"locrisk260.1","PhyML"
"SN",1,1,0,0,0.0125,0,"locrisk260.1","PhyML"
"SO",1,1,0,0,0.0121951219512195,0,"locrisk260.1","PhyML"
"TH",1,1,0,0,0.0138888888888889,0,"locrisk260.1","PhyML"
"TZ",8,3,5,34.3333333333333,0.0149253731343284,0.625,"locrisk260.1","PhyML"
"US",2,2,0,0,0.012987012987013,0,"locrisk260.1","PhyML"
"UY",1,1,0,0,0.0116279069767442,0,"locrisk260.1","PhyML"
"YE",1,1,0,0,0.0126582278481013,0,"locrisk260.1","PhyML"
"ZA",16,4,12,82.5,0.0222222222222222,0.75,"locrisk260.1","PhyML"
"ZM",15,5,10,61,0.0188679245283019,0.666666666666667,"locrisk260.1","PhyML"
"AR",1,1,0,0,0.0106382978723404,0,"locrisk260.2","PhyML"
"BE",2,2,0,0,0.0153846153846154,0,"locrisk260.2","PhyML"
"BG",2,1,1,0.666666666666667,0.0133333333333333,0.5,"locrisk260.2","PhyML"
"BR",5,1,4,29.5,0.0149253731343284,0.8,"locrisk260.2","PhyML"
"BW",7,4,3,59.1166666666667,0.0175438596491228,0.428571428571429,"locrisk260.2","PhyML"
"CN",2,1,1,15,0.0112359550561798,0.5,"locrisk260.2","PhyML"
"DE",1,1,0,0,0.0131578947368421,0,"locrisk260.2","PhyML"
"DK",2,1,1,3.75,0.0147058823529412,0.5,"locrisk260.2","PhyML"
"ES",7,4,3,32.4,0.0172413793103448,0.428571428571429,"locrisk260.2","PhyML"
"ET",3,1,2,0.9,0.0131578947368421,0.666666666666667,"locrisk260.2","PhyML"
"GE",2,1,1,3.33333333333333,0.0133333333333333,0.5,"locrisk260.2","PhyML"
"IL",2,2,0,0,0.012987012987013,0,"locrisk260.2","PhyML"
"IN",8,3,5,104,0.015625,0.625,"locrisk260.2","PhyML"
"KE",5,3,2,14,0.0169491525423729,0.4,"locrisk260.2","PhyML"
"MM",1,1,0,0,0.00862068965517241,0,"locrisk260.2","PhyML"
"MW",10,5,5,57.5833333333333,0.0178571428571429,0.5,"locrisk260.2","PhyML"
"NG",3,2,1,0,0.0140845070422535,0.333333333333333,"locrisk260.2","PhyML"
"NP",2,1,1,0,0.010989010989011,0.5,"locrisk260.2","PhyML"
"PK",1,1,0,0,0.010989010989011,0,"locrisk260.2","PhyML"
"SE",11,3,8,85.7,0.0192307692307692,0.727272727272727,"locrisk260.2","PhyML"
"SN",1,1,0,0,0.0126582278481013,0,"locrisk260.2","PhyML"
"SO",1,1,0,0,0.0116279069767442,0,"locrisk260.2","PhyML"
"TH",1,1,0,0,0.0120481927710843,0,"locrisk260.2","PhyML"
"TZ",10,6,4,104.883333333333,0.0196078431372549,0.4,"locrisk260.2","PhyML"
"US",2,2,0,0,0.0131578947368421,0,"locrisk260.2","PhyML"
"UY",1,1,0,0,0.0106382978723404,0,"locrisk260.2","PhyML"
"YE",1,1,0,0,0.0126582278481013,0,"locrisk260.2","PhyML"
"ZA",15,6,9,136.133333333333,0.0204081632653061,0.6,"locrisk260.2","PhyML"
"ZM",15,4,11,94.0333333333333,0.0192307692307692,0.733333333333333,"locrisk260.2","PhyML"
"AR",1,1,0,0,0.0116279069767442,0,"locrisk260.3","PhyML"
"BE",2,2,0,0,0.0153846153846154,0,"locrisk260.3","PhyML"
"BG",1,1,0,0,0.0144927536231884,0,"locrisk260.3","PhyML"
"BR",5,1,4,38.1666666666667,0.0169491525423729,0.8,"locrisk260.3","PhyML"
"BW",6,3,3,27.6666666666667,0.0185185185185185,0.5,"locrisk260.3","PhyML"
"CN",2,1,1,14,0.0123456790123457,0.5,"locrisk260.3","PhyML"
"DE",2,1,1,0,0.0153846153846154,0.5,"locrisk260.3","PhyML"
"DK",1,1,0,0,0.0144927536231884,0,"locrisk260.3","PhyML"
"ES",4,3,1,3.83333333333333,0.0163934426229508,0.25,"locrisk260.3","PhyML"
"ET",3,1,2,2.33333333333333,0.0142857142857143,0.666666666666667,"locrisk260.3","PhyML"
"GE",2,1,1,0,0.012987012987013,0.5,"locrisk260.3","PhyML"
"IL",2,2,0,0,0.0140845070422535,0,"locrisk260.3","PhyML"
"IN",7,3,4,75.6666666666667,0.0178571428571429,0.571428571428571,"locrisk260.3","PhyML"
"KE",5,3,2,13,0.0172413793103448,0.4,"locrisk260.3","PhyML"
"MM",1,1,0,0,0.00925925925925926,0,"locrisk260.3","PhyML"
"MW",6,5,1,45.6666666666667,0.0163934426229508,0.166666666666667,"locrisk260.3","PhyML"
"NG",2,2,0,0,0.0135135135135135,0,"locrisk260.3","PhyML"
"NP",2,1,1,0,0.0120481927710843,0.5,"locrisk260.3","PhyML"
"PK",1,1,0,0,0.0144927536231884,0,"locrisk260.3","PhyML"
"SE",12,4,8,132,0.0217391304347826,0.666666666666667,"locrisk260.3","PhyML"
"SN",1,1,0,0,0.0128205128205128,0,"locrisk260.3","PhyML"
"SO",1,1,0,0,0.0117647058823529,0,"locrisk260.3","PhyML"
"TH",1,1,0,0,0.0123456790123457,0,"locrisk260.3","PhyML"
"TZ",6,4,2,27.3333333333333,0.0172413793103448,0.333333333333333,"locrisk260.3","PhyML"
"US",3,2,1,26,0.0161290322580645,0.333333333333333,"locrisk260.3","PhyML"
"UY",1,1,0,0,0.0116279069767442,0,"locrisk260.3","PhyML"
"YE",1,1,0,0,0.0136986301369863,0,"locrisk260.3","PhyML"
"ZA",17,4,13,175.666666666667,0.0238095238095238,0.764705882352941,"locrisk260.3","PhyML"
"ZM",14,3,11,89.6666666666667,0.0196078431372549,0.785714285714286,"locrisk260.3","PhyML"
"AR",1,1,0,0,0.0117647058823529,0,"locrisk378.1","PhyML"
"BE",2,2,0,0,0.0151515151515152,0,"locrisk378.1","PhyML"
"BG",1,1,0,0,0.0140845070422535,0,"locrisk378.1","PhyML"
"BR",5,1,4,40.5,0.0172413793103448,0.8,"locrisk378.1","PhyML"
"BW",11,5,6,27.2833333333333,0.0185185185185185,0.545454545454545,"locrisk378.1","PhyML"
"CN",3,1,2,12,0.0158730158730159,0.666666666666667,"locrisk378.1","PhyML"
"DE",2,1,1,0,0.0158730158730159,0.5,"locrisk378.1","PhyML"
"DK",1,1,0,0,0.0140845070422535,0,"locrisk378.1","PhyML"
"ES",4,3,1,3,0.015625,0.25,"locrisk378.1","PhyML"
"ET",5,2,3,4,0.0153846153846154,0.6,"locrisk378.1","PhyML"
"GE",1,1,0,0,0.0123456790123457,0,"locrisk378.1","PhyML"
"IL",2,2,0,0,0.0149253731343284,0,"locrisk378.1","PhyML"
"IN",7,2,5,69,0.0178571428571429,0.714285714285714,"locrisk378.1","PhyML"
"KE",5,3,2,0.2,0.0158730158730159,0.4,"locrisk378.1","PhyML"
"MM",1,1,0,0,0.0111111111111111,0,"locrisk378.1","PhyML"
"MW",10,3,7,24.2,0.0185185185185185,0.7,"locrisk378.1","PhyML"
"NG",2,2,0,0,0.0142857142857143,0,"locrisk378.1","PhyML"
"NP",2,1,1,0,0.0120481927710843,0.5,"locrisk378.1","PhyML"
"PK",1,1,0,0,0.0120481927710843,0,"locrisk378.1","PhyML"
"SE",19,10,9,168.733333333333,0.0238095238095238,0.473684210526316,"locrisk378.1","PhyML"
"SN",1,1,0,0,0.0125,0,"locrisk378.1","PhyML"
"SO",1,1,0,0,0.0144927536231884,0,"locrisk378.1","PhyML"
"TH",1,1,0,0,0.0123456790123457,0,"locrisk378.1","PhyML"
"TZ",10,5,5,34.55,0.0185185185185185,0.5,"locrisk378.1","PhyML"
"US",2,2,0,0,0.0128205128205128,0,"locrisk378.1","PhyML"
"UY",1,1,0,0,0.0117647058823529,0,"locrisk378.1","PhyML"
"YE",1,1,0,0,0.0144927536231884,0,"locrisk378.1","PhyML"
"ZA",17,5,12,119.55,0.0227272727272727,0.705882352941177,"locrisk378.1","PhyML"
"ZM",13,5,8,42.9833333333333,0.0188679245283019,0.615384615384615,"locrisk378.1","PhyML"
"AR",1,1,0,0,0.0114942528735632,0,"locrisk378.2","PhyML"
"BE",2,2,0,0,0.0153846153846154,0,"locrisk378.2","PhyML"
"BG",1,1,0,0,0.0142857142857143,0,"locrisk378.2","PhyML"
"BR",5,1,4,35.2666666666667,0.0166666666666667,0.8,"locrisk378.2","PhyML"
"BW",10,3,7,13.3333333333333,0.0178571428571429,0.7,"locrisk378.2","PhyML"
"CN",2,1,1,13,0.0123456790123457,0.5,"locrisk378.2","PhyML"
"DE",2,1,1,0,0.0153846153846154,0.5,"locrisk378.2","PhyML"
"DK",1,1,0,0,0.0120481927710843,0,"locrisk378.2","PhyML"
"ES",4,3,1,3.1,0.0161290322580645,0.25,"locrisk378.2","PhyML"
"ET",5,2,3,20.9666666666667,0.0158730158730159,0.6,"locrisk378.2","PhyML"
"GE",2,1,1,0,0.0126582278481013,0.5,"locrisk378.2","PhyML"
"IL",1,1,0,0,0.0140845070422535,0,"locrisk378.2","PhyML"
"IN",7,2,5,71,0.0178571428571429,0.714285714285714,"locrisk378.2","PhyML"
"KE",4,3,1,0,0.015625,0.25,"locrisk378.2","PhyML"
"MM",1,1,0,0,0.00925925925925926,0,"locrisk378.2","PhyML"
"MW",11,5,6,46.5,0.0178571428571429,0.545454545454545,"locrisk378.2","PhyML"
"NG",2,2,0,0,0.0144927536231884,0,"locrisk378.2","PhyML"
"NP",2,1,1,0,0.0120481927710843,0.5,"locrisk378.2","PhyML"
"PK",1,1,0,0,0.0120481927710843,0,"locrisk378.2","PhyML"
"SE",16,8,8,129.833333333333,0.0227272727272727,0.5,"locrisk378.2","PhyML"
"SN",1,1,0,0,0.0123456790123457,0,"locrisk378.2","PhyML"
"SO",1,1,0,0,0.0140845070422535,0,"locrisk378.2","PhyML"
"TH",1,1,0,0,0.0120481927710843,0,"locrisk378.2","PhyML"
"TZ",10,6,4,34,0.0178571428571429,0.4,"locrisk378.2","PhyML"
"US",2,2,0,0,0.0144927536231884,0,"locrisk378.2","PhyML"
"UY",1,1,0,0,0.0114942528735632,0,"locrisk378.2","PhyML"
"YE",1,1,0,0,0.0140845070422535,0,"locrisk378.2","PhyML"
"ZA",17,5,12,119.4,0.0232558139534884,0.705882352941177,"locrisk378.2","PhyML"
"ZM",14,5,9,60.6,0.0185185185185185,0.642857142857143,"locrisk378.2","PhyML"
"AR",1,1,0,0,0.0113636363636364,0,"locrisk378.3","PhyML"
"BE",3,2,1,0,0.0161290322580645,0.333333333333333,"locrisk378.3","PhyML"
"BG",1,1,0,0,0.0138888888888889,0,"locrisk378.3","PhyML"
"BR",5,1,4,41.6333333333333,0.0163934426229508,0.8,"locrisk378.3","PhyML"
"BW",9,4,5,38.7333333333333,0.0185185185185185,0.555555555555556,"locrisk378.3","PhyML"
"CN",2,1,1,14,0.0120481927710843,0.5,"locrisk378.3","PhyML"
"DE",2,1,1,0,0.0151515151515152,0.5,"locrisk378.3","PhyML"
"DK",1,1,0,0,0.0125,0,"locrisk378.3","PhyML"
"ES",5,3,2,11.8,0.0166666666666667,0.4,"locrisk378.3","PhyML"
"ET",3,1,2,6,0.0149253731343284,0.666666666666667,"locrisk378.3","PhyML"
"GE",1,1,0,0,0.0120481927710843,0,"locrisk378.3","PhyML"
"IL",1,1,0,0,0.0142857142857143,0,"locrisk378.3","PhyML"
"IN",7,3,4,86,0.0172413793103448,0.571428571428571,"locrisk378.3","PhyML"
"KE",5,4,1,28,0.0166666666666667,0.2,"locrisk378.3","PhyML"
"MM",1,1,0,0,0.00909090909090909,0,"locrisk378.3","PhyML"
"MW",8,2,6,13,0.0178571428571429,0.75,"locrisk378.3","PhyML"
"NG",2,2,0,0,0.0140845070422535,0,"locrisk378.3","PhyML"
"NP",2,1,1,0,0.0117647058823529,0.5,"locrisk378.3","PhyML"
"PK",1,1,0,0,0.0123456790123457,0,"locrisk378.3","PhyML"
"SE",15,7,8,177.5,0.0232558139534884,0.533333333333333,"locrisk378.3","PhyML"
"SN",1,1,0,0,0.0125,0,"locrisk378.3","PhyML"
"SO",1,1,0,0,0.0142857142857143,0,"locrisk378.3","PhyML"
"TH",1,1,0,0,0.0123456790123457,0,"locrisk378.3","PhyML"
"TZ",9,5,4,62.5,0.0181818181818182,0.444444444444444,"locrisk378.3","PhyML"
"US",2,2,0,0,0.0125,0,"locrisk378.3","PhyML"
"UY",1,1,0,0,0.0113636363636364,0,"locrisk378.3","PhyML"
"YE",1,1,0,0,0.0142857142857143,0,"locrisk378.3","PhyML"
"ZA",16,5,11,106.7,0.0222222222222222,0.6875,"locrisk378.3","PhyML"
"ZM",13,4,9,65.1333333333333,0.0188679245283019,0.692307692307692,"locrisk378.3","PhyML"
"AR",1,1,0,0,0.0117647058823529,0,"locrisk468.1","PhyML"
"BE",3,2,1,23,0.0166666666666667,0.333333333333333,"locrisk468.1","PhyML"
"BG",1,1,0,0,0.0140845070422535,0,"locrisk468.1","PhyML"
"BR",5,1,4,42.3333333333333,0.0172413793103448,0.8,"locrisk468.1","PhyML"
"BW",11,3,8,46.7,0.0192307692307692,0.727272727272727,"locrisk468.1","PhyML"
"CN",3,1,2,36,0.0151515151515152,0.666666666666667,"locrisk468.1","PhyML"
"DE",2,1,1,1.45,0.0144927536231884,0.5,"locrisk468.1","PhyML"
"DK",1,1,0,0,0.0140845070422535,0,"locrisk468.1","PhyML"
"ES",6,4,2,6.53333333333333,0.0169491525423729,0.333333333333333,"locrisk468.1","PhyML"
"ET",5,2,3,8.2,0.0153846153846154,0.6,"locrisk468.1","PhyML"
"GE",1,1,0,0,0.0128205128205128,0,"locrisk468.1","PhyML"
"IL",2,2,0,0,0.0138888888888889,0,"locrisk468.1","PhyML"
"IN",6,2,4,73,0.0161290322580645,0.666666666666667,"locrisk468.1","PhyML"
"KE",4,4,0,0,0.0153846153846154,0,"locrisk468.1","PhyML"
"MM",1,1,0,0,0.010752688172043,0,"locrisk468.1","PhyML"
"MW",6,4,2,13,0.0166666666666667,0.333333333333333,"locrisk468.1","PhyML"
"NG",2,2,0,0,0.0142857142857143,0,"locrisk468.1","PhyML"
"NP",2,1,1,0,0.0112359550561798,0.5,"locrisk468.1","PhyML"
"PK",1,1,0,0,0.0112359550561798,0,"locrisk468.1","PhyML"
"SE",15,7,8,183.333333333333,0.0212765957446809,0.533333333333333,"locrisk468.1","PhyML"
"SN",1,1,0,0,0.0128205128205128,0,"locrisk468.1","PhyML"
"SO",1,1,0,0,0.0126582278481013,0,"locrisk468.1","PhyML"
"TH",1,1,0,0,0.0114942528735632,0,"locrisk468.1","PhyML"
"TZ",9,4,5,19.8166666666667,0.0181818181818182,0.555555555555556,"locrisk468.1","PhyML"
"US",2,2,0,0,0.0147058823529412,0,"locrisk468.1","PhyML"
"UY",1,1,0,0,0.0117647058823529,0,"locrisk468.1","PhyML"
"YE",1,1,0,0,0.0135135135135135,0,"locrisk468.1","PhyML"
"ZA",17,5,12,132.416666666667,0.0227272727272727,0.705882352941177,"locrisk468.1","PhyML"
"ZM",15,5,10,78.2166666666667,0.0196078431372549,0.666666666666667,"locrisk468.1","PhyML"
"AR",1,1,0,0,0.0114942528735632,0,"locrisk468.2","PhyML"
"BE",2,2,0,0,0.0151515151515152,0,"locrisk468.2","PhyML"
"BG",1,1,0,0,0.0140845070422535,0,"locrisk468.2","PhyML"
"BR",5,1,4,36.1666666666667,0.0166666666666667,0.8,"locrisk468.2","PhyML"
"BW",7,3,4,8.83333333333333,0.0166666666666667,0.571428571428571,"locrisk468.2","PhyML"
"CN",2,1,1,12,0.0125,0.5,"locrisk468.2","PhyML"
"DE",2,1,1,0,0.0153846153846154,0.5,"locrisk468.2","PhyML"
"DK",1,1,0,0,0.0126582278481013,0,"locrisk468.2","PhyML"
"ES",5,3,2,12.6666666666667,0.0178571428571429,0.4,"locrisk468.2","PhyML"
"ET",5,2,3,6.25,0.0158730158730159,0.6,"locrisk468.2","PhyML"
"GE",1,1,0,0,0.0126582278481013,0,"locrisk468.2","PhyML"
"IL",2,2,0,0,0.0144927536231884,0,"locrisk468.2","PhyML"
"IN",8,3,5,89,0.0181818181818182,0.625,"locrisk468.2","PhyML"
"KE",4,4,0,0,0.015625,0,"locrisk468.2","PhyML"
"MM",1,1,0,0,0.00934579439252336,0,"locrisk468.2","PhyML"
"MW",8,3,5,13.25,0.0172413793103448,0.625,"locrisk468.2","PhyML"
"NG",2,2,0,0,0.0142857142857143,0,"locrisk468.2","PhyML"
"NP",2,1,1,0,0.0121951219512195,0.5,"locrisk468.2","PhyML"
"PK",1,1,0,0,0.0121951219512195,0,"locrisk468.2","PhyML"
"SE",16,7,9,151.75,0.0227272727272727,0.5625,"locrisk468.2","PhyML"
"SN",1,1,0,0,0.0126582278481013,0,"locrisk468.2","PhyML"
"SO",1,1,0,0,0.0140845070422535,0,"locrisk468.2","PhyML"
"TH",1,1,0,0,0.0117647058823529,0,"locrisk468.2","PhyML"
"TZ",8,4,4,15.1666666666667,0.0172413793103448,0.5,"locrisk468.2","PhyML"
"US",2,2,0,0,0.0147058823529412,0,"locrisk468.2","PhyML"
"UY",1,1,0,0,0.0114942528735632,0,"locrisk468.2","PhyML"
"YE",1,1,0,0,0.0140845070422535,0,"locrisk468.2","PhyML"
"ZA",17,5,12,90.75,0.0227272727272727,0.705882352941177,"locrisk468.2","PhyML"
"ZM",16,5,11,63.1666666666667,0.0192307692307692,0.6875,"locrisk468.2","PhyML"
"AR",1,1,0,0,0.0116279069767442,0,"locrisk468.3","PhyML"
"BE",2,2,0,0,0.0153846153846154,0,"locrisk468.3","PhyML"
"BG",1,1,0,0,0.0142857142857143,0,"locrisk468.3","PhyML"
"BR",5,1,4,34.4166666666667,0.0169491525423729,0.8,"locrisk468.3","PhyML"
"BW",12,4,8,52.7,0.02,0.666666666666667,"locrisk468.3","PhyML"
"CN",2,1,1,13,0.0128205128205128,0.5,"locrisk468.3","PhyML"
"DE",2,1,1,0,0.015625,0.5,"locrisk468.3","PhyML"
"DK",1,1,0,0,0.0142857142857143,0,"locrisk468.3","PhyML"
"ES",6,4,2,7.03333333333333,0.0169491525423729,0.333333333333333,"locrisk468.3","PhyML"
"ET",5,2,3,8,0.015625,0.6,"locrisk468.3","PhyML"
"GE",2,1,1,0,0.0126582278481013,0.5,"locrisk468.3","PhyML"
"IL",2,2,0,0,0.0144927536231884,0,"locrisk468.3","PhyML"
"IN",8,3,5,72.25,0.0188679245283019,0.625,"locrisk468.3","PhyML"
"KE",4,4,0,0,0.015625,0,"locrisk468.3","PhyML"
"MM",1,1,0,0,0.00952380952380952,0,"locrisk468.3","PhyML"
"MW",6,2,4,0,0.0172413793103448,0.666666666666667,"locrisk468.3","PhyML"
"NG",2,2,0,0,0.0144927536231884,0,"locrisk468.3","PhyML"
"NP",2,1,1,0,0.0125,0.5,"locrisk468.3","PhyML"
"PK",1,1,0,0,0.0125,0,"locrisk468.3","PhyML"
"SE",16,7,9,142.866666666667,0.0227272727272727,0.5625,"locrisk468.3","PhyML"
"SN",1,1,0,0,0.0125,0,"locrisk468.3","PhyML"
"SO",1,1,0,0,0.0140845070422535,0,"locrisk468.3","PhyML"
"TH",1,1,0,0,0.012987012987013,0,"locrisk468.3","PhyML"
"TZ",8,6,2,28.5333333333333,0.0178571428571429,0.25,"locrisk468.3","PhyML"
"US",2,2,0,0,0.0149253731343284,0,"locrisk468.3","PhyML"
"UY",1,1,0,0,0.0116279069767442,0,"locrisk468.3","PhyML"
"YE",1,1,0,0,0.0140845070422535,0,"locrisk468.3","PhyML"
"ZA",17,4,13,84.9666666666667,0.0232558139534884,0.764705882352941,"locrisk468.3","PhyML"
"ZM",15,5,10,113.233333333333,0.0188679245283019,0.666666666666667,"locrisk468.3","PhyML"
"AR",1,1,0,0,0.0116279069767442,0,"locrisk527.1","PhyML"
"BE",2,2,0,0,0.0153846153846154,0,"locrisk527.1","PhyML"
"BG",1,1,0,0,0.0142857142857143,0,"locrisk527.1","PhyML"
"BR",5,1,4,24.8928571428571,0.0169491525423729,0.8,"locrisk527.1","PhyML"
"BW",12,4,8,17.4690476190476,0.0181818181818182,0.666666666666667,"locrisk527.1","PhyML"
"CN",2,1,1,13,0.0126582278481013,0.5,"locrisk527.1","PhyML"
"DE",1,1,0,0,0.0142857142857143,0,"locrisk527.1","PhyML"
"DK",1,1,0,0,0.0142857142857143,0,"locrisk527.1","PhyML"
"ES",7,4,3,16,0.0181818181818182,0.428571428571429,"locrisk527.1","PhyML"
"ET",6,2,4,3.1,0.0149253731343284,0.666666666666667,"locrisk527.1","PhyML"
"GE",1,1,0,0,0.0121951219512195,0,"locrisk527.1","PhyML"
"IL",2,2,0,0,0.0142857142857143,0,"locrisk527.1","PhyML"
"IN",8,3,5,76.3333333333333,0.0185185185185185,0.625,"locrisk527.1","PhyML"
"KE",4,3,1,11,0.0151515151515152,0.25,"locrisk527.1","PhyML"
"MM",1,1,0,0,0.00943396226415094,0,"locrisk527.1","PhyML"
"MW",10,5,5,8.92857142857143,0.0175438596491228,0.5,"locrisk527.1","PhyML"
"NG",2,2,0,0,0.0144927536231884,0,"locrisk527.1","PhyML"
"NP",2,1,1,0,0.0123456790123457,0.5,"locrisk527.1","PhyML"
"PK",1,1,0,0,0.0123456790123457,0,"locrisk527.1","PhyML"
"SE",17,7,10,118.738095238095,0.0222222222222222,0.588235294117647,"locrisk527.1","PhyML"
"SN",2,1,1,27,0.0125,0.5,"locrisk527.1","PhyML"
"SO",1,1,0,0,0.0138888888888889,0,"locrisk527.1","PhyML"
"TH",1,1,0,0,0.0121951219512195,0,"locrisk527.1","PhyML"
"TZ",11,5,6,7.93333333333333,0.0178571428571429,0.545454545454545,"locrisk527.1","PhyML"
"US",2,2,0,0,0.0149253731343284,0,"locrisk527.1","PhyML"
"UY",1,1,0,0,0.0116279069767442,0,"locrisk527.1","PhyML"
"YE",1,1,0,0,0.0138888888888889,0,"locrisk527.1","PhyML"
"ZA",19,6,13,109.969047619048,0.0232558139534884,0.684210526315789,"locrisk527.1","PhyML"
"ZM",14,7,7,80.6357142857143,0.0181818181818182,0.5,"locrisk527.1","PhyML"
"AR",1,1,0,0,0.0116279069767442,0,"locrisk527.2","PhyML"
"BE",2,2,0,0,0.0153846153846154,0,"locrisk527.2","PhyML"
"BG",1,1,0,0,0.0142857142857143,0,"locrisk527.2","PhyML"
"BR",5,1,4,23.25,0.0169491525423729,0.8,"locrisk527.2","PhyML"
"BW",11,4,7,13.6666666666667,0.0181818181818182,0.636363636363636,"locrisk527.2","PhyML"
"CN",2,1,1,12,0.0125,0.5,"locrisk527.2","PhyML"
"DE",1,1,0,0,0.0142857142857143,0,"locrisk527.2","PhyML"
"DK",1,1,0,0,0.0142857142857143,0,"locrisk527.2","PhyML"
"ES",6,4,2,3.6,0.0166666666666667,0.333333333333333,"locrisk527.2","PhyML"
"ET",5,2,3,5.4,0.0149253731343284,0.6,"locrisk527.2","PhyML"
"GE",1,1,0,0,0.0123456790123457,0,"locrisk527.2","PhyML"
"IL",3,2,1,0,0.0138888888888889,0.333333333333333,"locrisk527.2","PhyML"
"IN",7,2,5,67,0.0181818181818182,0.714285714285714,"locrisk527.2","PhyML"
"KE",4,4,0,0,0.0151515151515152,0,"locrisk527.2","PhyML"
"MM",1,1,0,0,0.00934579439252336,0,"locrisk527.2","PhyML"
"MW",7,3,4,11,0.0163934426229508,0.571428571428571,"locrisk527.2","PhyML"
"NG",2,2,0,0,0.0144927536231884,0,"locrisk527.2","PhyML"
"NP",2,1,1,0,0.0121951219512195,0.5,"locrisk527.2","PhyML"
"PK",1,1,0,0,0.0121951219512195,0,"locrisk527.2","PhyML"
"SE",16,6,10,141.383333333333,0.0212765957446809,0.625,"locrisk527.2","PhyML"
"SN",1,1,0,0,0.0123456790123457,0,"locrisk527.2","PhyML"
"SO",1,1,0,0,0.0135135135135135,0,"locrisk527.2","PhyML"
"TH",1,1,0,0,0.0113636363636364,0,"locrisk527.2","PhyML"
"TZ",9,5,4,5.45,0.0175438596491228,0.444444444444444,"locrisk527.2","PhyML"
"US",2,2,0,0,0.0149253731343284,0,"locrisk527.2","PhyML"
"UY",1,1,0,0,0.0116279069767442,0,"locrisk527.2","PhyML"
"YE",1,1,0,0,0.0135135135135135,0,"locrisk527.2","PhyML"
"ZA",18,5,13,123.083333333333,0.0232558139534884,0.722222222222222,"locrisk527.2","PhyML"
"ZM",15,6,9,62.1666666666667,0.0185185185185185,0.6,"locrisk527.2","PhyML"
"AR",1,1,0,0,0.0117647058823529,0,"locrisk527.3","PhyML"
"BE",3,2,1,0,0.0172413793103448,0.333333333333333,"locrisk527.3","PhyML"
"BG",1,1,0,0,0.0144927536231884,0,"locrisk527.3","PhyML"
"BR",5,1,4,26.5,0.0172413793103448,0.8,"locrisk527.3","PhyML"
"BW",10,4,6,7.16666666666667,0.0178571428571429,0.6,"locrisk527.3","PhyML"
"CN",2,1,1,13,0.0128205128205128,0.5,"locrisk527.3","PhyML"
"DE",1,1,0,0,0.0144927536231884,0,"locrisk527.3","PhyML"
"DK",1,1,0,0,0.0144927536231884,0,"locrisk527.3","PhyML"
"ES",7,2,5,7.66666666666667,0.02,0.714285714285714,"locrisk527.3","PhyML"
"ET",5,2,3,3.25,0.0151515151515152,0.6,"locrisk527.3","PhyML"
"GE",2,1,1,0,0.0149253731343284,0.5,"locrisk527.3","PhyML"
"IL",2,2,0,0,0.0147058823529412,0,"locrisk527.3","PhyML"
"IN",8,3,5,72,0.0188679245283019,0.625,"locrisk527.3","PhyML"
"KE",4,4,0,0,0.0153846153846154,0,"locrisk527.3","PhyML"
"MM",1,1,0,0,0.00952380952380952,0,"locrisk527.3","PhyML"
"MW",9,4,5,14.5833333333333,0.0178571428571429,0.555555555555556,"locrisk527.3","PhyML"
"NG",2,2,0,0,0.0147058823529412,0,"locrisk527.3","PhyML"
"NP",2,1,1,0,0.0125,0.5,"locrisk527.3","PhyML"
"PK",1,1,0,0,0.0125,0,"locrisk527.3","PhyML"
"SE",18,8,10,150.5,0.0232558139534884,0.555555555555556,"locrisk527.3","PhyML"
"SN",1,1,0,0,0.0121951219512195,0,"locrisk527.3","PhyML"
"SO",1,1,0,0,0.0142857142857143,0,"locrisk527.3","PhyML"
"TH",1,1,0,0,0.0120481927710843,0,"locrisk527.3","PhyML"
"TZ",9,5,4,13.3333333333333,0.0178571428571429,0.444444444444444,"locrisk527.3","PhyML"
"US",2,2,0,0,0.0151515151515152,0,"locrisk527.3","PhyML"
"UY",1,1,0,0,0.0117647058823529,0,"locrisk527.3","PhyML"
"YE",1,1,0,0,0.0142857142857143,0,"locrisk527.3","PhyML"
"ZA",20,7,13,146.25,0.0238095238095238,0.65,"locrisk527.3","PhyML"
"ZM",11,4,7,24.75,0.0181818181818182,0.636363636363636,"locrisk527.3","PhyML"
"AR",1,1,0,0,0.0117647058823529,0,"locrisk574.1","PhyML"
"BE",2,2,0,0,0.015625,0,"locrisk574.1","PhyML"
"BG",1,1,0,0,0.0144927536231884,0,"locrisk574.1","PhyML"
"BR",5,1,4,19.3333333333333,0.0172413793103448,0.8,"locrisk574.1","PhyML"
"BW",9,4,5,12.0833333333333,0.0178571428571429,0.555555555555556,"locrisk574.1","PhyML"
"CN",2,1,1,10,0.0126582278481013,0.5,"locrisk574.1","PhyML"
"DE",1,1,0,0,0.0144927536231884,0,"locrisk574.1","PhyML"
